startup_id,startup_name,short_description,detailed_description,sector,sub_sectors,primary_technologies,secondary_technologies,years_of_operation,years_of_relevant_experience,team_size,team_capabilities,founder_experience_years,technical_team_percentage,annual_revenue,gross_margin_percentage,funding_stage,funding_amount,startup_stage,certifications,previous_government_projects,previous_enterprise_projects,successful_deployments,prototype_readiness,production_readiness,scalability_level,geographic_presence,headquarters_city,operating_states,preferred_deployment_locations,estimated_deployment_time_months,compliance_capability,support_capability,eligibility_status,capability_profile
0b6d05cd-088c-4511-b75d-1b9dbe3e133d,Nazareth Inc,"Environment startup focusing on Satellite Imaging, IoT, Data Analytics","We build Satellite Imaging, IoT, Data Analytics systems for environment applications, delivering scalable solutions and intelligent integration.",Environment,['Healthcare'],"['Satellite Imaging', 'IoT', 'Data Analytics']",['NLP'],1,1,90,Specialized,19,71,7600000,40,Series C,12000000,Early Revenue,"['SOC 2', 'CMMI']",1,9,7,False,False,High,Regional,Guwahati,"['Telangana', 'Maharashtra', 'West Bengal']",Hyderabad,7,Basic,8x5,Complete,early_stage_excellent_prototype
f2b06f3c-5291-4f8e-bee8-fd9c39d6a176,"Kale, Pall and Khatri",Logistics startup focusing on Route Optimization,"Kale, Pall and Khatri specializes in Route Optimization combined with innovative software to solve logistics challenges.",Logistics,['Agriculture'],['Route Optimization'],['IoT'],8,7,36,Average,20,46,30000000,17,Series B,8000000,Growth,"['ISO 27001', 'None']",5,2,13,True,True,Low,Local,New Delhi,['Gujarat'],Pan India,12,Comprehensive,Community,Complete,established_weak_relevance
e36dc86f-62d9-4a74-8d73-9b31078c37db,Kapadia-Mani,"Public Safety startup focusing on Biometrics, Predictive Analytics, Computer Vision","Kapadia-Mani specializes in Biometrics, Predictive Analytics, Computer Vision combined with innovative software to solve public safety challenges.",Public Safety,"['Waste Management', 'FinTech']","['Biometrics', 'Predictive Analytics', 'Computer Vision']","['IoT', 'Blockchain']",13,13,130,Average,15,84,11300000,37,Series C,13000000,Growth,['ISO 27001'],1,16,10,True,True,Medium,National,Bengaluru,['Telangana'],Patna,8,Basic,Community,Incomplete,incomplete_eligibility
d2ac7b56-de42-4db2-b41c-9fa5fd1b729b,Venkatesh Inc,Smart City startup focusing on Computer Vision,An innovative startup leveraging Computer Vision to revolutionize smart city operations.,Smart City,[],['Computer Vision'],[],2,0,74,Specialized,20,79,19700000,21,Series C,3000000,MVP,"['None', 'ISO 27001']",2,10,3,True,True,High,Regional,Kolkata,"['Maharashtra', 'Kerala', 'West Bengal', 'Gujarat']",Pan India,8,Basic,Community,Complete,excellent_tech_low_exp
6c4949e1-35bc-4d7e-af3d-1409d82db44b,Murthy Group,"Smart City startup focusing on IoT, Edge Computing, Computer Vision","We build IoT, Edge Computing, Computer Vision systems for smart city applications, delivering scalable solutions and intelligent integration.",Smart City,"['Water Management', 'Cybersecurity']","['IoT', 'Edge Computing', 'Computer Vision']","['Sensors', 'Threat Detection']",8,1,89,Strong,16,66,10600000,27,Series A,5000000,MVP,['None'],0,1,6,True,True,Medium,National,Mumbai,"['West Bengal', 'Gujarat', 'Tamil Nadu', 'Kerala']",Lucknow,3,Comprehensive,24x7,Complete,strong_sector_weak_scale
563b0617-87e3-4d41-80bd-a5de51f6e8c4,Mannan and Sons,"Environment startup focusing on Sensors, Satellite Imaging","We provide end-to-end environment services powered by Sensors, Satellite Imaging and a strong team of experts.",Environment,"['Smart City', 'Public Safety']","['Sensors', 'Satellite Imaging']","['IoT', 'Biometrics']",13,13,4,Specialized,14,40,21900000,50,Bootstrapped,3000000,Mature,"['ISO 27001', 'None']",0,17,2,True,True,Low,National,Coimbatore,"['Delhi', 'UP']",Pan India,3,Advanced,24x7,Complete,established_weak_relevance
71e98250-3766-4f79-8ce4-9eccbfaa8100,Char PLC,"Tourism startup focusing on NLP, VR/AR, Recommendation Systems","We build NLP, VR/AR, Recommendation Systems systems for tourism applications, delivering scalable solutions and intelligent integration.",Tourism,"['Logistics', 'Disaster Management']","['NLP', 'VR/AR', 'Recommendation Systems']","['IoT', 'Predictive Analytics']",2,1,160,Specialized,24,54,35800000,23,Bootstrapped,18000000,Growth,['None'],2,0,11,True,True,Low,Local,Visakhapatnam,['Delhi'],Pan India,9,Basic,24x7,Complete,multi_sector
94c4ccbb-e5ab-4192-9c44-4023f42cc613,Parikh-Sarkar,"Environment startup focusing on Sensors, Data Analytics, IoT","An innovative startup leveraging Sensors, Data Analytics, IoT to revolutionize environment operations.",Environment,[],"['Sensors', 'Data Analytics', 'IoT']",[],3,1,188,Strong,20,83,46400000,23,Seed,8000000,Growth,"['None', 'SOC 2']",4,11,0,True,False,Low,National,Surat,"['UP', 'Karnataka', 'Delhi']",Delhi,5,Advanced,24x7,Complete,excellent_tech_low_exp
c96f7db6-0966-427b-bebb-6631acf00125,"Behl, Dalal and Prabhakar","Governance startup focusing on Data Analytics, Machine Learning, Blockchain","An innovative startup leveraging Data Analytics, Machine Learning, Blockchain to revolutionize governance operations.",Governance,"['Infrastructure', 'Renewable Energy']","['Data Analytics', 'Machine Learning', 'Blockchain']","['Predictive Maintenance', 'ML']",5,1,6,Specialized,16,59,33600000,12,Series B,13000000,MVP,"['SOC 2', 'None']",5,17,9,True,True,Medium,Regional,Visakhapatnam,"['Maharashtra', 'Gujarat', 'UP', 'Karnataka']",Hyderabad,5,Advanced,8x5,Incomplete,incomplete_eligibility
2ead47b1-ab6c-4275-9b5d-3e16ee47e079,Bhattacharyya-Raghavan,"Logistics startup focusing on Blockchain, Predictive Analytics","We build Blockchain, Predictive Analytics systems for logistics applications, delivering scalable solutions and intelligent integration.",Logistics,"['Public Safety', 'Education']","['Blockchain', 'Predictive Analytics']","['Machine Learning', 'Biometrics']",10,0,83,Strong,22,54,49000000,59,Seed,17000000,Growth,"['ISO 27001', 'CMMI']",2,19,4,True,True,Medium,Regional,Kolkata,"['West Bengal', 'Karnataka', 'UP', 'Delhi']",Lucknow,3,Advanced,Community,Complete,highly_specialized
a3b4b6f8-653a-4865-b856-fa390245aad8,Vohra LLC,Disaster Management startup focusing on Satellite Imaging,An innovative startup leveraging Satellite Imaging to revolutionize disaster management operations.,Disaster Management,"['Water Management', 'Healthcare']",['Satellite Imaging'],"['Wearables', 'Sensors']",3,1,3,Strong,13,82,9100000,35,Series B,1000000,Prototype,"['None', 'CMMI']",3,2,14,True,True,Low,Regional,Pune,"['Telangana', 'Karnataka', 'Gujarat']",Pan India,6,Basic,8x5,Complete,strong_tech_geo_mismatch
778db9e7-4a7c-4b4e-a4f9-5a26e5ce7629,Gola Inc,"Transportation startup focusing on Computer Vision, IoT","We build Computer Vision, IoT systems for transportation applications, delivering scalable solutions and intelligent integration.",Transportation,"['Education', 'Logistics']","['Computer Vision', 'IoT']","['NLP', 'Blockchain']",10,8,5,Specialized,12,86,36700000,25,Seed,18000000,Early Revenue,"['SOC 2', 'None']",0,8,2,True,True,Medium,Local,Kolkata,"['UP', 'Delhi', 'Telangana', 'Gujarat']",Noida,8,Comprehensive,Community,Complete,high_exp_weak_tech
c16bd41f-7237-45af-8d6b-203f985b3be7,Basu-Narasimhan,Cybersecurity startup focusing on Threat Detection,"We build Threat Detection systems for cybersecurity applications, delivering scalable solutions and intelligent integration.",Cybersecurity,"['Water Management', 'Healthcare']",['Threat Detection'],"['IoT', 'Wearables']",15,4,15,Specialized,16,71,48100000,76,Bootstrapped,1000000,Mature,"['SOC 2', 'CMMI']",1,13,11,True,True,Medium,National,Visakhapatnam,"['Delhi', 'Gujarat', 'Telangana', 'Tamil Nadu']",Bhubaneswar,5,Advanced,8x5,Incomplete,incomplete_eligibility
8d149291-e144-46f8-8790-e4c7548590bc,Bhavsar and Sons,"Governance startup focusing on Machine Learning, OCR, NLP","Bhavsar and Sons specializes in Machine Learning, OCR, NLP combined with innovative software to solve governance challenges.",Governance,[],"['Machine Learning', 'OCR', 'NLP']",[],12,12,50,Specialized,17,42,15100000,33,Series A,3000000,Prototype,"['SOC 2', 'None']",0,10,1,True,True,Low,Regional,Jaipur,"['Delhi', 'Telangana', 'Tamil Nadu']",Pan India,1,Advanced,24x7,Complete,strong_tech_geo_mismatch
d6ba2297-73f4-42fa-a4cc-d74832a64195,Dugal-Buch,"Public Safety startup focusing on Biometrics, Predictive Analytics","We build Biometrics, Predictive Analytics systems for public safety applications, delivering scalable solutions and intelligent integration.",Public Safety,['Governance'],"['Biometrics', 'Predictive Analytics']",['NLP'],2,2,44,Specialized,17,50,4000000,26,Seed,2000000,MVP,"['None', 'CMMI']",1,3,11,True,False,Low,Local,Surat,['West Bengal'],Pan India,5,Advanced,8x5,Complete,early_stage_excellent_prototype
abb85f70-7ff7-49cc-97e6-a33e203111d4,Rama-Bhat,"Smart City startup focusing on Computer Vision, IoT","Rama-Bhat specializes in Computer Vision, IoT combined with innovative software to solve smart city challenges.",Smart City,['Education'],"['Computer Vision', 'IoT']",['Machine Learning'],6,1,140,Strong,8,68,15900000,44,Series C,15000000,Prototype,['None'],1,7,7,True,True,Medium,National,Kochi,"['Kerala', 'West Bengal']",Pan India,1,Basic,Community,Complete,highly_specialized
2880540b-aee6-4cab-8f0b-ec2f50b2bdad,"De, Toor and Mukherjee","Transportation startup focusing on Computer Vision, Predictive Maintenance","We build Computer Vision, Predictive Maintenance systems for transportation applications, delivering scalable solutions and intelligent integration.",Transportation,"['Water Management', 'Renewable Energy']","['Computer Vision', 'Predictive Maintenance']","['Machine Learning', 'Smart Grids']",9,7,191,Average,25,55,27100000,77,Bootstrapped,4000000,Prototype,"['SOC 2', 'CMMI']",4,8,6,True,True,Medium,Regional,Gurugram,"['West Bengal', 'Tamil Nadu']",Pan India,4,Basic,8x5,Complete,established_weak_relevance
034d8695-daaf-42b8-be9b-0d97fc44b0a7,"Buch, Saini and Narasimhan",Defence startup focusing on Drones,We provide end-to-end defence services powered by Drones and a strong team of experts.,Defence,[],['Drones'],[],14,9,7,Strong,24,37,700000,47,Series A,16000000,MVP,"['CMMI', 'SOC 2']",3,15,15,True,True,Medium,Local,Kochi,['Delhi'],Bhopal,7,Advanced,24x7,Complete,highly_specialized
b6b4a025-fe13-4a6c-94ee-827e1be34e1d,More-Naidu,"Smart City startup focusing on Data Analytics, IoT, Computer Vision","We provide end-to-end smart city services powered by Data Analytics, IoT, Computer Vision and a strong team of experts.",Smart City,[],"['Data Analytics', 'IoT', 'Computer Vision']",[],3,0,3,Specialized,8,60,43900000,74,Series C,8000000,Growth,['CMMI'],2,6,6,True,True,Low,Regional,Coimbatore,"['Kerala', 'Telangana', 'Gujarat']",Pan India,7,Advanced,Community,Complete,excellent_tech_low_exp
484b6042-96fc-4072-9b56-cf3dccd4855e,"Bobal, Mahajan and Krishnan","Public Safety startup focusing on Predictive Analytics, Computer Vision","We build Predictive Analytics, Computer Vision systems for public safety applications, delivering scalable solutions and intelligent integration.",Public Safety,[],"['Predictive Analytics', 'Computer Vision']",[],2,2,5,Specialized,23,49,29600000,21,Series B,11000000,Prototype,['None'],1,3,0,False,True,Medium,National,Surat,['West Bengal'],Pan India,5,Comprehensive,Community,Complete,early_stage_excellent_prototype
acbb0758-9afa-44e9-a6fc-8772cee5ddbc,Natt Inc,"Renewable Energy startup focusing on Predictive Analytics, ML, IoT","Natt Inc specializes in Predictive Analytics, ML, IoT combined with innovative software to solve renewable energy challenges.",Renewable Energy,['Environment'],"['Predictive Analytics', 'ML', 'IoT']",['IoT'],10,5,145,Average,16,88,8500000,19,Bootstrapped,6000000,Growth,['CMMI'],2,18,15,True,True,Low,Regional,Bhopal,"['Kerala', 'West Bengal', 'Delhi', 'UP']",Pan India,6,Comprehensive,24x7,Complete,strong_tech_geo_mismatch
ca2506f3-c64c-4b01-86ab-24bea18f6187,"Krish, Malhotra and Dalal","Agriculture startup focusing on Computer Vision, ML","An innovative startup leveraging Computer Vision, ML to revolutionize agriculture operations.",Agriculture,[],"['Computer Vision', 'ML']",[],5,4,3,Strong,18,80,1200000,80,Series B,4000000,MVP,['ISO 27001'],5,15,12,True,True,Low,Regional,Bengaluru,['Maharashtra'],Pan India,4,Comprehensive,8x5,Complete,multi_sector
ad4020db-5274-41fc-88f0-5cd7c08be7ef,"Narayanan, Aggarwal and Chowdhury",Waste Management startup focusing on Computer Vision,"We build Computer Vision systems for waste management applications, delivering scalable solutions and intelligent integration.",Waste Management,['Logistics'],['Computer Vision'],['Blockchain'],9,8,177,Strong,25,90,29900000,11,Series B,3000000,Growth,"['CMMI', 'None']",4,0,9,True,True,High,National,Guwahati,['Gujarat'],Pan India,9,Comprehensive,8x5,Complete,high_exp_weak_tech
4af545a0-3846-482d-ba08-064086b0597a,Chahal-Bajaj,"Public Safety startup focusing on Biometrics, IoT, Computer Vision","Chahal-Bajaj specializes in Biometrics, IoT, Computer Vision combined with innovative software to solve public safety challenges.",Public Safety,['Skill Development'],"['Biometrics', 'IoT', 'Computer Vision']",['Recommendation Systems'],8,2,2,Average,13,57,41000000,33,Series A,7000000,MVP,['None'],4,12,14,True,True,Low,Regional,Lucknow,"['Maharashtra', 'Gujarat', 'Telangana', 'West Bengal']",Pan India,3,Advanced,24x7,Complete,excellent_tech_excellent_exp
197a82c2-a599-46fe-86ce-9b9ed0522b1a,Lal Inc,Smart City startup focusing on Edge Computing,An innovative startup leveraging Edge Computing to revolutionize smart city operations.,Smart City,[],['Edge Computing'],[],14,14,3,Average,22,65,41800000,64,Series C,20000000,Mature,"['ISO 27001', 'CMMI']",4,10,15,True,True,Low,Regional,Chandigarh,"['West Bengal', 'Tamil Nadu', 'Kerala', 'Maharashtra']",Pan India,7,Advanced,24x7,Complete,high_exp_weak_tech
b81e1e7a-c54e-47d6-8931-a3bb83da1263,Dua-Baria,Disaster Management startup focusing on IoT,An innovative startup leveraging IoT to revolutionize disaster management operations.,Disaster Management,[],['IoT'],[],13,11,176,Specialized,20,71,20100000,43,Series B,12000000,Mature,"['None', 'SOC 2']",5,2,11,True,True,Medium,National,Coimbatore,"['Tamil Nadu', 'West Bengal']",Chennai,11,Basic,Community,Complete,established_weak_relevance
6ce64310-e85f-42e7-b5f6-0029c520124f,Balan-Mane,"Cybersecurity startup focusing on Network Security, Cryptography","An innovative startup leveraging Network Security, Cryptography to revolutionize cybersecurity operations.",Cybersecurity,['Smart City'],"['Network Security', 'Cryptography']",['Data Analytics'],13,13,184,Strong,16,58,32800000,43,Series A,8000000,Mature,['CMMI'],4,0,11,True,True,Low,National,Noida,"['UP', 'Gujarat']",Pan India,3,Comprehensive,Community,Complete,established_weak_relevance
7557f67f-6461-47af-adac-c41d1d768886,Iyengar Group,"Education startup focusing on Recommendation Systems, VR/AR","We build Recommendation Systems, VR/AR systems for education applications, delivering scalable solutions and intelligent integration.",Education,[],"['Recommendation Systems', 'VR/AR']",[],12,8,27,Average,13,52,23400000,36,Bootstrapped,12000000,MVP,['None'],0,10,3,True,True,Low,National,Delhi,"['Gujarat', 'Delhi', 'Kerala', 'Tamil Nadu']",Kochi,4,Basic,24x7,Complete,strong_sector_weak_scale
5ed89bc4-fc25-433b-99f3-0a666a3697fd,Mitra LLC,"Public Safety startup focusing on Biometrics, IoT, Predictive Analytics","An innovative startup leveraging Biometrics, IoT, Predictive Analytics to revolutionize public safety operations.",Public Safety,['Environment'],"['Biometrics', 'IoT', 'Predictive Analytics']",['Satellite Imaging'],12,0,23,Strong,17,68,42000000,70,Seed,1000000,Mature,"['ISO 27001', 'CMMI']",0,0,5,True,True,High,Regional,Indore,['West Bengal'],Pan India,11,Comprehensive,24x7,Complete,strong_sector_weak_scale
160479ef-2a38-410d-adf7-c62313697c35,Banik-Narang,"Education startup focusing on Machine Learning, Recommendation Systems, VR/AR","We provide end-to-end education services powered by Machine Learning, Recommendation Systems, VR/AR and a strong team of experts.",Education,['Water Management'],"['Machine Learning', 'Recommendation Systems', 'VR/AR']",['Machine Learning'],10,10,9,Strong,18,46,44100000,12,Seed,10000000,Growth,"['None', 'CMMI']",3,16,6,True,True,Medium,Local,Lucknow,"['Kerala', 'Karnataka']",New Delhi,1,Comprehensive,24x7,Complete,strong_sector_weak_scale
8eabedd5-cd83-47e5-adc0-e3625b72d250,Kothari PLC,"Logistics startup focusing on Predictive Analytics, Route Optimization","Kothari PLC specializes in Predictive Analytics, Route Optimization combined with innovative software to solve logistics challenges.",Logistics,['Waste Management'],"['Predictive Analytics', 'Route Optimization']",['Route Optimization'],11,9,90,Specialized,12,38,20400000,22,Seed,15000000,Growth,"['None', 'CMMI']",5,18,9,True,True,High,Local,Nashik,"['Delhi', 'West Bengal']",Indore,1,Advanced,Community,Complete,high_exp_weak_tech
5eb50ec3-fe4d-4837-a58a-30909d6b013f,Devi-Sinha,"Logistics startup focusing on Route Optimization, Predictive Analytics","We build Route Optimization, Predictive Analytics systems for logistics applications, delivering scalable solutions and intelligent integration.",Logistics,[],"['Route Optimization', 'Predictive Analytics']",[],11,6,17,Average,19,43,2000000,73,Series C,20000000,Early Revenue,"['None', 'CMMI']",1,0,7,True,True,Medium,National,Visakhapatnam,"['West Bengal', 'Delhi', 'UP']",Jaipur,12,Comprehensive,8x5,Complete,strong_tech_geo_mismatch
19a73e66-bf9c-43be-9ae9-bddd76d56a20,"Shukla, Sane and Zacharia",Water Management startup focusing on Machine Learning,"Shukla, Sane and Zacharia specializes in Machine Learning combined with innovative software to solve water management challenges.",Water Management,['Skill Development'],['Machine Learning'],['NLP'],9,0,22,Specialized,21,81,44400000,74,Series A,7000000,Prototype,"['CMMI', 'None']",4,10,8,True,True,Medium,Regional,Pune,"['Delhi', 'Karnataka', 'Maharashtra']",Pan India,8,Comprehensive,24x7,Complete,multi_sector
07067cf7-61bd-48f9-8b1c-857f0c3c924a,"Prakash, Sur and Bora","Governance startup focusing on Machine Learning, OCR, Blockchain","Prakash, Sur and Bora specializes in Machine Learning, OCR, Blockchain combined with innovative software to solve governance challenges.",Governance,[],"['Machine Learning', 'OCR', 'Blockchain']",[],10,9,2,Specialized,22,54,42600000,14,Seed,7000000,Prototype,['SOC 2'],2,12,11,True,True,Medium,Local,Gurugram,['West Bengal'],Pan India,6,Advanced,8x5,Complete,strong_sector_weak_scale
